Date,Symbol,AVG Price,High,Low
2022-02-28,LUNA,72.797533114,73.498587597,71.652631467
2022-02-27,LUNA,75.520533746,77.695050541,72.106027306
2022-02-26,LUNA,74.981580783,78.477237745,73.095805443
2022-02-25,LUNA,67.196994367,72.674011122,64.916488208
2022-02-24,LUNA,56.826219803,64.607118278,51.604593371
2022-02-23,LUNA,57.828714621,60.329619146,55.198583968
2022-02-22,LUNA,51.570472835,54.371166723,48.971906068
2022-02-21,LUNA,51.468442017,53.257101664,49.628884988
2022-02-20,LUNA,49.141486832,50.305164155,47.644675095
2022-02-19,LUNA,51.183248508,52.626883968,50.370673194
2022-02-18,LUNA,50.745742289,51.694523212,49.689949475
2022-02-17,LUNA,54.612770601,56.438059934,50.803639609
2022-02-16,LUNA,56.467117083,57.923119459,55.669469513
2022-02-15,LUNA,55.691098064,56.574404226,54.071389968
2022-02-14,LUNA,52.85843803,54.206760445,51.8643802
2022-02-13,LUNA,52.727290118,53.524115585,51.427317597
2022-02-12,LUNA,51.647488199,53.057939046,50.154516919
2022-02-11,LUNA,53.143188942,54.422536503,50.429198799
2022-02-10,LUNA,55.608082877,57.052347505,52.699574933
2022-02-09,LUNA,56.494784758,57.72679589,54.873246303
2022-02-08,LUNA,57.253993818,59.289076349,55.500956506
2022-02-07,LUNA,57.59853873,60.124275995,54.953048875
2022-02-06,LUNA,55.182953679,56.751223166,53.896659503
2022-02-05,LUNA,56.129673179,57.558887655,54.071277916
2022-02-04,LUNA,51.281382864,52.851133654,49.708117894
2022-02-03,LUNA,48.646069196,50.780041714,47.353776164
2022-02-02,LUNA,51.183448283,53.01533552,47.970766396
2022-02-01,LUNA,52.213990543,53.575533021,51.202608391
2022-01-31,LUNA,47.484764895,51.516013952,43.814024672
2022-01-30,LUNA,49.210019797,50.952266995,46.102739729
2022-01-29,LUNA,51.772631414,53.053427968,50.747744008
2022-01-28,LUNA,51.334587377,54.653394922,48.609344852
2022-01-27,LUNA,57.715814491,60.77446034,52.640150925
2022-01-26,LUNA,62.768389117,65.259579279,58.574400882
2022-01-25,LUNA,64.553709188,65.816070807,62.99364963
2022-01-24,LUNA,64.831381076,68.7242118,60.71535434
2022-01-23,LUNA,67.124075055,69.063210708,64.630465036
2022-01-22,LUNA,61.984479088,65.163361059,57.433902004
2022-01-21,LUNA,74.079405627,78.980305085,64.240656214
2022-01-20,LUNA,81.96547948,84.316544641,77.122879202
2022-01-19,LUNA,79.492895118,81.419913594,76.409698977
2022-01-18,LUNA,77.256208516,80.753680875,75.014266783
2022-01-17,LUNA,81.810547455,86.677181565,76.956291472
2022-01-16,LUNA,86.005880885,87.08345406,84.950209544
2022-01-15,LUNA,83.411306237,87.398765772,80.775165124
2022-01-14,LUNA,79.951581263,82.451172853,77.434207691
2022-01-13,LUNA,81.095095609,83.215918962,78.510960949
2022-01-12,LUNA,76.990694744,82.078220745,73.006765114
2022-01-11,LUNA,72.186973702,73.955754872,68.849341845
2022-01-10,LUNA,70.681675287,73.574897001,67.285631624
2022-01-09,LUNA,71.308281696,75.025601311,66.806292709
2022-01-08,LUNA,68.531048035,70.935952636,63.276830992
2022-01-07,LUNA,71.848207555,77.274120884,68.978107637
2022-01-06,LUNA,77.268283425,79.651835976,74.913520826
2022-01-05,LUNA,83.851895485,86.837035924,76.835873304
2022-01-04,LUNA,87.469946318,88.804772867,84.939940807
2022-01-03,LUNA,91.71583489,93.560639538,89.599500124
2022-01-02,LUNA,90.152721034,92.09280237,89.074143329
2022-01-01,LUNA,88.704112121,90.929536033,86.18281161
2021-12-31,LUNA,87.415078724,90.56146933,84.869464354
2021-12-30,LUNA,84.516437455,87.009608875,81.732991173
2021-12-29,LUNA,85.812726549,87.179479678,83.799398069
2021-12-28,LUNA,89.335801812,92.835562827,85.121864635
2021-12-27,LUNA,97.290820007,102.034054647,91.232812308
2021-12-26,LUNA,98.390744912,99.878257754,96.511376529
2021-12-25,LUNA,97.699868752,100.266406784,96.210218751
2021-12-24,LUNA,97.770032292,100.227947977,94.930586814
2021-12-23,LUNA,89.43794098,94.283600077,85.215313355
2021-12-22,LUNA,91.704218883,97.117215115,85.915874071
2021-12-21,LUNA,84.213376592,88.195812421,80.761093094
2021-12-20,LUNA,77.914147291,80.995083741,73.79588338
2021-12-19,LUNA,74.195831411,78.263677763,73.08777545
2021-12-18,LUNA,68.446384663,73.631654423,63.295768206
2021-12-17,LUNA,64.821210231,67.270154733,62.147012802
2021-12-16,LUNA,64.509136657,67.23429187,61.48177562
2021-12-15,LUNA,58.589918248,63.397932734,55.205337753
2021-12-14,LUNA,56.53312115,59.037826688,52.527838373
2021-12-13,LUNA,57.935157766,61.734090977,53.783181819
2021-12-12,LUNA,60.054646014,62.070173472,58.343232261
2021-12-11,LUNA,61.840782311,63.345325293,58.216543797
2021-12-10,LUNA,67.158284997,71.018213206,61.575505855
2021-12-09,LUNA,71.585637257,76.034621568,66.275426171
2021-12-08,LUNA,69.558355162,74.545493984,66.385439912
2021-12-07,LUNA,69.445403796,73.409262898,66.328896987
2021-12-06,LUNA,64.223813334,66.864430186,61.758994365
2021-12-05,LUNA,71.694955909,76.694544965,66.949621102
2021-12-04,LUNA,61.588021837,76.153861131,54.318619103
2021-12-03,LUNA,67.709873408,69.250799989,64.677645604
2021-12-02,LUNA,63.673306239,65.531126996,61.82765658
2021-12-01,LUNA,59.785909506,64.459510716,56.362200519
2021-11-30,LUNA,55.293158341,59.052462046,51.117924607
2021-11-29,LUNA,49.988926276,52.561453084,48.218416027
2021-11-28,LUNA,46.332537869,49.827359591,42.981332226
2021-11-27,LUNA,42.912214104,44.094740283,41.412446866
2021-11-26,LUNA,41.904772455,44.480896547,38.786634298
2021-11-25,LUNA,41.205862208,43.498393154,38.881240652
2021-11-24,LUNA,40.13726123,42.804453045,38.205546776
2021-11-23,LUNA,41.614686823,42.958417718,40.482388224
2021-11-22,LUNA,41.517717532,42.849703258,40.964007533
2021-11-21,LUNA,43.697731136,45.009016892,42.843472644
2021-11-20,LUNA,43.153361813,45.220238394,41.816388773
2021-11-19,LUNA,41.891384959,43.274611364,39.955601496
2021-11-18,LUNA,42.229301161,44.537818806,40.174848412
2021-11-17,LUNA,42.676980412,43.45072826,41.359460227
2021-11-16,LUNA,44.934703786,47.463921352,42.964210107
2021-11-15,LUNA,50.132934019,51.337168512,48.281590624
2021-11-14,LUNA,50.95298594,52.200589327,49.449106527
2021-11-13,LUNA,50.305682442,52.77653088,48.785586157
2021-11-12,LUNA,48.991520318,50.489449908,47.566976514
2021-11-11,LUNA,50.35816097,51.510457441,48.224778141
2021-11-10,LUNA,50.789843,53.980450229,47.566914577
2021-11-09,LUNA,52.109277383,53.620992361,50.525926783
2021-11-08,LUNA,51.880586054,54.421556348,50.096511696
2021-11-07,LUNA,51.444745705,52.212899072,50.663289485
2021-11-06,LUNA,49.648383731,51.036999884,48.023566845
2021-11-05,LUNA,50.650259732,52.260514259,49.331028588
2021-11-04,LUNA,48.701788559,51.785090052,46.965565166
2021-11-03,LUNA,46.71759343,48.654630523,44.378976721
2021-11-02,LUNA,44.081011215,45.287931628,43.000320233
2021-11-01,LUNA,42.952583571,44.060454037,41.99863141
2021-10-31,LUNA,42.4564687,43.448251168,41.637590056
2021-10-30,LUNA,43.743795879,45.226301112,42.868203184
2021-10-29,LUNA,43.90735335,45.51643931,42.507587869
2021-10-28,LUNA,41.472857566,43.166232348,40.095117415
2021-10-27,LUNA,41.55030939,44.357531706,40.169594344
2021-10-26,LUNA,44.628952743,46.587873422,43.310671683
2021-10-25,LUNA,42.816670622,43.428805557,41.695031912
2021-10-24,LUNA,41.703360713,43.251454407,40.227922485
2021-10-23,LUNA,42.876570407,43.698281972,42.321175524
2021-10-22,LUNA,43.483749998,45.081525524,41.289935907
2021-10-21,LUNA,41.388334408,43.161022323,40.033052183
2021-10-20,LUNA,39.826310735,43.17232465,37.854085798
2021-10-19,LUNA,36.3832499,38.022689336,35.767391176
2021-10-18,LUNA,36.191399648,37.090081017,35.538624967
2021-10-17,LUNA,36.607845939,37.159291879,35.460943615
2021-10-16,LUNA,37.125103981,38.184122439,36.482891892
2021-10-15,LUNA,37.061508742,37.6575729,36.403835682
2021-10-14,LUNA,37.831023296,39.403673736,36.444712694
2021-10-13,LUNA,36.732881989,38.635955654,35.667587503
2021-10-12,LUNA,37.350229581,38.224130048,35.902292368
2021-10-11,LUNA,39.441250953,40.533274005,38.213922371
2021-10-10,LUNA,41.734597013,42.679425781,39.537304709
2021-10-09,LUNA,43.510735753,44.206815467,42.304966056
2021-10-08,LUNA,45.571311442,47.587748112,43.389377939
2021-10-07,LUNA,44.393987466,46.518417493,41.262688359
2021-10-06,LUNA,42.936114704,44.479771847,40.848318527
2021-10-05,LUNA,45.368825331,46.690510841,44.303457091
2021-10-04,LUNA,46.090864964,48.827106739,42.063760661
2021-10-03,LUNA,43.675929184,45.232116501,42.538029151
2021-10-02,LUNA,39.306840448,42.756312013,37.320768213
2021-10-01,LUNA,38.048147795,39.292977707,36.963284642
2021-09-30,LUNA,36.0087575,38.325606102,34.240663201
2021-09-29,LUNA,34.567249111,35.788244201,33.392452386
2021-09-28,LUNA,35.334568459,37.035513022,33.573291491
2021-09-27,LUNA,37.199046564,39.191866309,34.448500207
2021-09-26,LUNA,35.727437617,37.154003761,34.326390306
2021-09-25,LUNA,38.056202057,39.856418304,36.908642094
2021-09-24,LUNA,36.659877524,40.471672062,33.08372588
2021-09-23,LUNA,34.501134423,36.515999319,32.597941962
2021-09-22,LUNA,28.373693332,33.271592466,25.443328945
2021-09-21,LUNA,27.364718,29.295409537,24.985253478
2021-09-20,LUNA,29.654845223,32.34479086,27.265059339
2021-09-19,LUNA,34.930637083,36.09805263,32.85504376
2021-09-18,LUNA,35.162837639,35.80294724,34.407537485
2021-09-17,LUNA,35.624904357,38.416422348,34.255675542
2021-09-16,LUNA,37.199567793,38.963670451,35.592518181
2021-09-15,LUNA,36.409484176,37.080263995,35.455778339
2021-09-14,LUNA,36.171307884,37.380627482,34.776495445
2021-09-13,LUNA,36.549304447,39.259627224,35.147126949
2021-09-12,LUNA,40.222407834,42.705507832,38.328178361
2021-09-11,LUNA,40.305167654,43.1355706,38.44275819
2021-09-10,LUNA,36.300259239,41.422555637,31.787127185
2021-09-09,LUNA,29.861772976,30.880286854,28.804438503
2021-09-08,LUNA,28.485129303,30.767686166,25.788874699
2021-09-07,LUNA,29.360055277,32.37000033,25.762564353
2021-09-06,LUNA,32.800860001,34.818693721,31.67146115
